Lat,Long_,Active,Combined_Key
30.87967778,-84.57619536,1214.0,"Decatur, Georgia, US"
32.17265114,-83.16948926,486.0,"Dodge, Georgia, US"
32.15630737,-83.79746561,338.0,"Dooly, Georgia, US"
31.53328528,-84.21722377,3056.0,"Dougherty, Georgia, US"
33.70291126,-84.77026156,3825.0,"Douglas, Georgia, US"
31.32155345,-84.90255207,487.0,"Early, Georgia, US"
30.71101099,-82.89687287,242.0,"Echols, Georgia, US"
32.36616021,-81.34280942,1609.0,"Effingham, Georgia, US"
34.11302332,-82.83936148,725.0,"Elbert, Georgia, US"
32.59221302,-82.30239915,1110.0,"Emanuel, Georgia, US"
32.15328841,-81.8870105,444.0,"Evans, Georgia, US"
34.86430205,-84.316964,732.0,"Fannin, Georgia, US"
33.41357794,-84.49089434,1953.0,"Fayette, Georgia, US"
34.26268279,-85.21577392,3468.0,"Floyd, Georgia, US"
34.22604035,-84.12315129999998,4418.0,"Forsyth, Georgia, US"
34.37525597,-83.23159927,804.0,"Franklin, Georgia, US"
33.79216944,-84.46319413,28830.0,"Fulton, Georgia, US"
34.69316688,-84.45802506,936.0,"Gilmer, Georgia, US"
33.22879932,-82.61297636,38.0,"Glascock, Georgia, US"
31.23279254,-81.53811412,3491.0,"Glynn, Georgia, US"
34.50487351,-84.87296253,2027.0,"Gordon, Georgia, US"
30.87454847,-84.23418364,811.0,"Grady, Georgia, US"
33.5769205,-83.17139104,523.0,"Greene, Georgia, US"
33.96044201,-84.02137802,28867.0,"Gwinnett, Georgia, US"
34.63331566,-83.53094677,1736.0,"Habersham, Georgia, US"
34.32207823,-83.81896936,9999.0,"Hall, Georgia, US"
33.2721566,-82.99766919,366.0,"Hancock, Georgia, US"
33.79602175,-85.21005667,561.0,"Haralson, Georgia, US"
32.73709786,-84.90538572,807.0,"Harris, Georgia, US"
34.34626973,-82.96567682,535.0,"Hart, Georgia, US"
33.29686567,-85.12886832,199.0,"Heard, Georgia, US"
33.4533428,-84.14814659999998,5664.0,"Henry, Georgia, US"
32.45802497,-83.66879087,3283.0,"Houston, Georgia, US"
31.60213036,-83.27501387,337.0,"Irwin, Georgia, US"
34.13794553,-83.56814788,2161.0,"Jackson, Georgia, US"
33.31535543,-83.68844964,236.0,"Jasper, Georgia, US"
31.80405727,-82.63724870000001,742.0,"Jeff Davis, Georgia, US"
33.05867328,-82.41609057,798.0,"Jefferson, Georgia, US"
32.79248718,-81.96040187,429.0,"Jenkins, Georgia, US"
32.70211082,-82.66166794,414.0,"Johnson, Georgia, US"
33.02512137,-83.56019163,606.0,"Jones, Georgia, US"
33.07841647,-84.14263877,374.0,"Lamar, Georgia, US"
31.03828570000001,-83.06472457,303.0,"Lanier, Georgia, US"
32.46325233,-82.92221316,1797.0,"Laurens, Georgia, US"
31.779330600000005,-84.14324253,705.0,"Lee, Georgia, US"
31.82588896,-81.49251135,1152.0,"Liberty, Georgia, US"
33.79201475,-82.45024131,213.0,"Lincoln, Georgia, US"
31.75218791,-81.74952375,265.0,"Long, Georgia, US"
30.83568832,-83.27056716,4135.0,"Lowndes, Georgia, US"
34.57286511,-84.00425681,981.0,"Lumpkin, Georgia, US"
32.35207048,-84.04234127,230.0,"Macon, Georgia, US"
34.12920917,-83.21218732,734.0,"Madison, Georgia, US"
32.3483402,-84.52733571,186.0,"Marion, Georgia, US"
33.47851918,-82.48252774,639.0,"McDuffie, Georgia, US"
31.49683595,-81.40163426,293.0,"McIntosh, Georgia, US"
33.04163534,-84.68859732,555.0,"Meriwether, Georgia, US"
31.16568912,-84.73151117,293.0,"Miller, Georgia, US"
31.22483255,-84.19381821,795.0,"Mitchell, Georgia, US"
33.014289,-83.92097166,682.0,"Monroe, Georgia, US"
32.17201038,-82.53527476,344.0,"Montgomery, Georgia, US"
33.59232073,-83.49129491,506.0,"Morgan, Georgia, US"
34.78897608,-84.74993177,911.0,"Murray, Georgia, US"
32.50931999,-84.87142262,6064.0,"Muscogee, Georgia, US"
33.55514538,-83.84547140000002,2657.0,"Newton, Georgia, US"
33.83749973,-83.43679568,786.0,"Oconee, Georgia, US"
33.878629600000004,-83.08278123,374.0,"Oglethorpe, Georgia, US"
33.91969522,-84.86848792,2928.0,"Paulding, Georgia, US"
32.56934316,-83.82937,702.0,"Peach, Georgia, US"
34.46589159,-84.46406611,664.0,"Pickens, Georgia, US"
31.35928155,-82.21598442,616.0,"Pierce, Georgia, US"
33.09310242,-84.38790389,359.0,"Pike, Georgia, US"
34.00267074,-85.18677781,1560.0,"Polk, Georgia, US"
32.23334561,-83.47549959999998,301.0,"Pulaski, Georgia, US"
33.32056115,-83.37552891,728.0,"Putnam, Georgia, US"
31.86728114,-85.01773177,37.0,"Quitman, Georgia, US"
34.88389445,-83.40304637,393.0,"Rabun, Georgia, US"
31.76622818,-84.75732369,309.0,"Randolph, Georgia, US"
33.35777107,-82.07026432,7437.0,"Richmond, Georgia, US"
33.65145002,-84.02202167,1943.0,"Rockdale, Georgia, US"
32.2654021,-84.31258912,106.0,"Schley, Georgia, US"
32.74976524,-81.60779441,426.0,"Screven, Georgia, US"
30.93464824,-84.86823924,369.0,"Seminole, Georgia, US"
33.26310031,-84.28013991,1393.0,"Spalding, Georgia, US"
34.55151201,-83.29405315,1182.0,"Stephens, Georgia, US"
32.07996777,-84.83208037,508.0,"Stewart, Georgia, US"
32.03650571,-84.19821492,885.0,"Sumter, Georgia, US"
32.69642758,-84.53351366,160.0,"Talbot, Georgia, US"
33.56543317,-82.88136816,25.0,"Taliaferro, Georgia, US"
32.04785085,-82.05539188,867.0,"Tattnall, Georgia, US"
32.55792548,-84.25077141,212.0,"Taylor, Georgia, US"
31.92829517,-82.93491155,398.0,"Telfair, Georgia, US"
31.77527543,-84.44069698,304.0,"Terrell, Georgia, US"
30.86392347,-83.91847289,1490.0,"Thomas, Georgia, US"
31.45743864,-83.5236119,1828.0,"Tift, Georgia, US"
32.12059861,-82.32957247,1376.0,"Toombs, Georgia, US"
34.91369188,-83.74107459999998,388.0,"Towns, Georgia, US"
32.40422134,-82.56904553,274.0,"Treutlen, Georgia, US"
33.03349196,-85.02812115,2843.0,"Troup, Georgia, US"
31.71612656,-83.62069378,306.0,"Turner, Georgia, US"
32.67435595,-83.43078662,197.0,"Twiggs, Georgia, US"
34.82995757,-83.98967069,827.0,"Union, Georgia, US"
32.87920671,-84.30024826,760.0,"Upson, Georgia, US"
34.73376362,-85.30165174,1676.0,"Walker, Georgia, US"
33.78017694,-83.73552314,1944.0,"Walton, Georgia, US"
31.05449097,-82.42224148,1563.0,"Ware, Georgia, US"
33.41146451,-82.67795848,158.0,"Warren, Georgia, US"
32.96711864,-82.79357039,708.0,"Washington, Georgia, US"
31.5521809,-81.91894878,1162.0,"Wayne, Georgia, US"
32.04066113,-84.54742852,42.0,"Webster, Georgia, US"
32.12009104,-82.72574721,343.0,"Wheeler, Georgia, US"
34.64624278,-83.74905525,951.0,"White, Georgia, US"
34.80987459,-84.96093476,4930.0,"Whitfield, Georgia, US"
31.97496928,-83.43438555,226.0,"Wilcox, Georgia, US"
33.78290391,-82.74286107,267.0,"Wilkes, Georgia, US"
32.80291082,-83.17140684,341.0,"Wilkinson, Georgia, US"
31.55162306,-83.85090513,549.0,"Worth, Georgia, US"
13.4443,144.7937,3366.0,"Guam, US"
19.60121157,-155.5210167,987.0,"Hawaii, Hawaii, US"
21.45803166,-157.97121819999995,12102.0,"Honolulu, Hawaii, US"
22.03935037,-159.5966786,59.0,"Kauai, Hawaii, US"
20.86399628,-156.56890969999995,393.0,"Maui, Hawaii, US"
43.4526575,-116.24155159999998,14671.0,"Ada, Idaho, US"
44.89333571,-116.4545247,29.0,"Adams, Idaho, US"
42.67002716,-112.2233311,1545.0,"Bannock, Idaho, US"
42.28269683,-111.32892379999998,52.0,"Bear Lake, Idaho, US"
47.21754179,-116.6586851,159.0,"Benewah, Idaho, US"
43.21672879999999,-112.3978437,1187.0,"Bingham, Idaho, US"
43.4085812,-113.9752658,782.0,"Blaine, Idaho, US"
43.98829931,-115.7309284,72.0,"Boise, Idaho, US"
48.29996017,-116.6017932,417.0,"Bonner, Idaho, US"
43.38713372,-111.6161537,3590.0,"Bonneville, Idaho, US"
48.76684761,-116.4630179,77.0,"Boundary, Idaho, US"
43.72592209,-113.1735463,62.0,"Butte, Idaho, US"
43.46665742,-114.8065892,38.0,"Camas, Idaho, US"
43.61970148,-116.70954990000001,8923.0,"Canyon, Idaho, US"
42.77149116,-111.5597683,159.0,"Caribou, Idaho, US"
42.28347888,-113.6012409,1023.0,"Cassia, Idaho, US"
44.28496071,-112.35057040000001,40.0,"Clark, Idaho, US"
46.67459924,-115.6622393,112.0,"Clearwater, Idaho, US"
44.24186819,-114.2855494,89.0,"Custer, Idaho, US"
43.3507101,-115.4701578,433.0,"Elmore, Idaho, US"
42.18332217,-111.81496659999999,207.0,"Franklin, Idaho, US"
44.22800938,-111.48099429999999,326.0,"Fremont, Idaho, US"
44.06482372,-116.398376,376.0,"Gem, Idaho, US"
42.96927962,-114.81083059999999,411.0,"Gooding, Idaho, US"
45.84721541,-115.4634436,271.0,"Idaho, Idaho, US"
43.82078483,-112.3131749,795.0,"Jefferson, Idaho, US"
42.68891267,-114.2655033,923.0,"Jerome, Idaho, US"
47.67282258,-116.7020872,3172.0,"Kootenai, Idaho, US"
46.81587887,-116.71136979999999,775.0,"Latah, Idaho, US"
44.9438088,-113.9309747,159.0,"Lemhi, Idaho, US"
46.23315327,-116.434146,59.0,"Lewis, Idaho, US"
43.0012336,-114.1358773,124.0,"Lincoln, Idaho, US"
43.78141028,-111.65384740000002,1756.0,"Madison, Idaho, US"
42.85518524,-113.6357257,933.0,"Minidoka, Idaho, US"
46.32638236,-116.75009750000001,564.0,"Nez Perce, Idaho, US"
42.19494279999999,-112.5407838,29.0,"Oneida, Idaho, US"
42.58016894,-116.16938710000001,358.0,"Owyhee, Idaho, US"
44.00545243,-116.7647695,1028.0,"Payette, Idaho, US"
42.69254894,-112.83957420000002,311.0,"Power, Idaho, US"
47.35364087,-115.89167490000001,207.0,"Shoshone, Idaho, US"
43.75303583,-111.2056773,247.0,"Teton, Idaho, US"
42.35440512,-114.6685381,3084.0,"Twin Falls, Idaho, US"
44.76728382,-115.5676773,106.0,"Valley, Idaho, US"
44.45275475,-116.78476880000001,407.0,"Washington, Idaho, US"
39.98815591,-91.18786813,1474.0,"Adams, Illinois, US"
37.18049267,-89.32910838,104.0,"Alexander, Illinois, US"
38.88829622,-89.43534887,408.0,"Bond, Illinois, US"
42.32359279,-88.82345779,1503.0,"Boone, Illinois, US"
39.96209138,-90.75068024,87.0,"Brown, Illinois, US"
41.40385234,-89.5283051,805.0,"Bureau, Illinois, US"
39.16840183,-90.66330078,66.0,"Calhoun, Illinois, US"
42.06823429,-89.93395545,321.0,"Carroll, Illinois, US"
39.96991073,-90.24734436,431.0,"Cass, Illinois, US"
40.13919438,-88.20046615,5531.0,"Champaign, Illinois, US"
39.54581621,-89.27780482,716.0,"Christian, Illinois, US"
39.33425789,-87.78705622,235.0,"Clark, Illinois, US"
38.75388572,-88.48914513,253.0,"Clay, Illinois, US"
38.60704876,-89.42385254,1457.0,"Clinton, Illinois, US"
39.51949084,-88.22358557,1656.0,"Coles, Illinois, US"
41.84144849,-87.81658794,153703.0,"Cook, Illinois, US"
39.0032229,-87.75954624,598.0,"Crawford, Illinois, US"
39.27432424,-88.2401158,239.0,"Cumberland, Illinois, US"
40.17514519,-88.90959682,216.0,"De Witt, Illinois, US"
41.89373302,-88.76958483,1942.0,"DeKalb, Illinois, US"
39.76768052,-88.21854195,439.0,"Douglas, Illinois, US"
41.85116968,-88.08642662,19375.0,"DuPage, Illinois, US"
39.6809186,-87.74759563,127.0,"Edgar, Illinois, US"
38.41353228,-88.05720863,87.0,"Edwards, Illinois, US"
39.05935711,-88.58969584,1025.0,"Effingham, Illinois, US"
39.00072038,-89.02452658,573.0,"Fayette, Illinois, US"
40.59706922,-88.22350769,155.0,"Ford, Illinois, US"
37.99189086,-88.92567818,773.0,"Franklin, Illinois, US"
40.47289135,-90.20862357,344.0,"Fulton, Illinois, US"
37.76430935,-88.22953869,98.0,"Gallatin, Illinois, US"
39.35907414,-90.388865,238.0,"Greene, Illinois, US"
41.28569601,-88.41905692,813.0,"Grundy, Illinois, US"
38.08163641,-88.53883373,99.0,"Hamilton, Illinois, US"
40.40423981,-91.16313899,261.0,"Hancock, Illinois, US"
37.51810645,-88.26873022,48.0,"Hardin, Illinois, US"
40.81908672,-90.92491462,93.0,"Henderson, Illinois, US"
41.3533994,-90.13296166,770.0,"Henry, Illinois, US"
40.74717633,-87.82466784,417.0,"Iroquois, Illinois, US"
37.78595185,-89.38232563,1367.0,"Jackson, Illinois, US"
39.01054275,-88.15437049,224.0,"Jasper, Illinois, US"
38.29980057,-88.9240025,793.0,"Jefferson, Illinois, US"
39.08869046,-90.35393073,417.0,"Jersey, Illinois, US"
42.36542373,-90.21094405,378.0,"Jo Daviess, Illinois, US"
37.45939802,-88.88165419,289.0,"Johnson, Illinois, US"
41.93842729,-88.42861412,14364.0,"Kane, Illinois, US"
41.13746989,-87.86205334,2973.0,"Kankakee, Illinois, US"
41.59081014,-88.42869583,2322.0,"Kendall, Illinois, US"
40.93148779,-90.21330340000002,973.0,"Knox, Illinois, US"
41.34426129999999,-88.88633881,2011.0,"LaSalle, Illinois, US"
42.3224907,-88.00367925,18360.0,"Lake, Illinois, US"
38.71987914,-87.72884035,289.0,"Lawrence, Illinois, US"
41.74583951,-89.29977132,548.0,"Lee, Illinois, US"
40.89188292,-88.55784752,490.0,"Livingston, Illinois, US"
40.12581572,-89.36638784,521.0,"Logan, Illinois, US"
39.86064913,-88.96342505,2225.0,"Macon, Illinois, US"
39.26119767,-89.92424028,677.0,"Macoupin, Illinois, US"
38.83042506,-89.90422563,6415.0,"Madison, Illinois, US"
38.64963204,-88.91899208,796.0,"Marion, Illinois, US"
41.0327901,-89.34510444,126.0,"Marshall, Illinois, US"
40.23917274,-89.91824452,216.0,"Mason, Illinois, US"
37.22078441,-88.71036614,133.0,"Massac, Illinois, US"
40.45674722,-90.67775541,583.0,"McDonough, Illinois, US"
42.32451172,-88.45248227,5191.0,"McHenry, Illinois, US"
40.48996987,-88.84621113,3749.0,"McLean, Illinois, US"
40.02742725,-89.80246001,151.0,"Menard, Illinois, US"
41.20596782,-90.74290052,189.0,"Mercer, Illinois, US"
38.27594376,-90.17761038,792.0,"Monroe, Illinois, US"
39.23198845,-89.47809254,492.0,"Montgomery, Illinois, US"
39.71654544,-90.20255104,745.0,"Morgan, Illinois, US"
39.64187451,-88.62099969,314.0,"Moultrie, Illinois, US"
42.04165196,-89.32184679,958.0,"Ogle, Illinois, US"
40.78702156,-89.76078901,4010.0,"Peoria, Illinois, US"
38.08510853,-89.36856219,371.0,"Perry, Illinois, US"
40.01360584,-88.59319339,187.0,"Piatt, Illinois, US"
39.62265059,-90.8877017,207.0,"Pike, Illinois, US"
37.41391284,-88.56152109,35.0,"Pope, Illinois, US"
37.22631423,-89.13085001,217.0,"Pulaski, Illinois, US"
41.2013541,-89.2869272,75.0,"Putnam, Illinois, US"
38.05095369,-89.82512254,1076.0,"Randolph, Illinois, US"
38.71240969,-88.08475366,286.0,"Richland, Illinois, US"
41.46613806,-90.57042164,3397.0,"Rock Island, Illinois, US"
37.75332999,-88.54119706,456.0,"Saline, Illinois, US"
39.75836914,-89.65872023,3151.0,"Sangamon, Illinois, US"
40.157179799999994,-90.61114163,74.0,"Schuyler, Illinois, US"
39.642916899999996,-90.47814431,88.0,"Scott, Illinois, US"
39.39133527,-88.80611122,531.0,"Shelby, Illinois, US"
38.46996033,-89.93063427,7174.0,"St. Clair, Illinois, US"
41.09309773,-89.79745866,72.0,"Stark, Illinois, US"
42.35129217,-89.662598,725.0,"Stephenson, Illinois, US"
40.50716185,-89.51404662,2202.0,"Tazewell, Illinois, US"
37.47119609,-89.25548938,670.0,"Union, Illinois, US"
40.18417171,-87.73384359,1399.0,"Vermilion, Illinois, US"
38.44272901,-87.84922065,185.0,"Wabash, Illinois, US"
40.84925021,-90.6147432,422.0,"Warren, Illinois, US"
38.35309213,-89.40982703,268.0,"Washington, Illinois, US"
38.42955355,-88.42586459,403.0,"Wayne, Illinois, US"
38.08706198,-88.17657461,222.0,"White, Illinois, US"
41.75509713,-89.91556058,1043.0,"Whiteside, Illinois, US"
41.44619267,-87.97862712,15662.0,"Will, Illinois, US"
37.73033511,-88.92994027,1565.0,"Williamson, Illinois, US"
42.33641854,-89.16085327,8234.0,"Winnebago, Illinois, US"
40.78579374,-89.20973757,494.0,"Woodford, Illinois, US"
40.7457653,-84.93671406,410.0,"Adams, Indiana, US"
41.09194313,-85.06800636,7190.0,"Allen, Indiana, US"
39.20744865,-85.89558181,1272.0,"Bartholomew, Indiana, US"
40.60626947,-87.31093999,98.0,"Benton, Indiana, US"
40.47388153,-85.32499702,167.0,"Blackford, Indiana, US"
40.0509304,-86.46841646,1095.0,"Boone, Indiana, US"
39.19605589,-86.22868909,121.0,"Brown, Indiana, US"
40.580783200000006,-86.56198812,288.0,"Carroll, Indiana, US"
40.76135835,-86.34830753,2144.0,"Cass, Indiana, US"
38.48015445,-85.70510334,2623.0,"Clark, Indiana, US"
39.39561833,-87.11723506,387.0,"Clay, Indiana, US"
40.30319754,-86.47277257,751.0,"Clinton, Indiana, US"
38.28814402,-86.44518825,133.0,"Crawford, Indiana, US"
38.70186039,-87.07185406,748.0,"Daviess, Indiana, US"
41.39804622,-84.99906934,627.0,"DeKalb, Indiana, US"
39.14647946,-84.97333539,806.0,"Dearborn, Indiana, US"
39.30712658,-85.50087166,445.0,"Decatur, Indiana, US"
40.22787247,-85.39732772,2537.0,"Delaware, Indiana, US"
38.36597551,-86.87924170000002,1244.0,"Dubois, Indiana, US"
41.59761169,-85.85875695,7799.0,"Elkhart, Indiana, US"
39.63684962,-85.17797541,510.0,"Fayette, Indiana, US"
38.32117957,-85.90385377,1579.0,"Floyd, Indiana, US"
40.12361933,-87.24217689,237.0,"Fountain, Indiana, US"
39.4142482,-85.06062647,311.0,"Franklin, Indiana, US"
41.0469907,-86.26252745,312.0,"Fulton, Indiana, US"
38.30393723,-87.58054938,761.0,"Gibson, Indiana, US"
40.51587228,-85.65468702,1078.0,"Grant, Indiana, US"
39.03630547,-86.96223202,446.0,"Greene, Indiana, US"
40.07306535,-86.05244729,5547.0,"Hamilton, Indiana, US"
39.82304555,-85.77566351,1046.0,"Hancock, Indiana, US"
38.19467379,-86.10948271,669.0,"Harrison, Indiana, US"
39.76719009,-86.51037283,2901.0,"Hendricks, Indiana, US"
39.93029017,-85.39625719,1061.0,"Henry, Indiana, US"
40.48527731,-86.11351892,1449.0,"Howard, Indiana, US"
40.82907273,-85.48822092,348.0,"Huntington, Indiana, US"
38.90915820000001,-86.03851889,976.0,"Jackson, Indiana, US"
41.02078733,-87.11553319,475.0,"Jasper, Indiana, US"
40.43781032,-85.00576229,253.0,"Jay, Indiana, US"
38.78576239,-85.43633383,312.0,"Jefferson, Indiana, US"
38.99588883,-85.62710784,335.0,"Jennings, Indiana, US"
39.48994426,-86.10149107,2722.0,"Johnson, Indiana, US"
38.68861576,-87.4194665,626.0,"Knox, Indiana, US"
41.24521668,-85.86312322,1547.0,"Kosciusko, Indiana, US"
41.64232188,-85.42674232,728.0,"LaGrange, Indiana, US"
41.54366008,-86.74072188,1921.0,"LaPorte, Indiana, US"
41.41874274,-87.38277575,11983.0,"Lake, Indiana, US"
38.84112637,-86.48361629,639.0,"Lawrence, Indiana, US"
40.16143691,-85.71964711,2027.0,"Madison, Indiana, US"
39.78163624,-86.13826325,23076.0,"Marion, Indiana, US"
41.32467367,-86.26185087,1213.0,"Marshall, Indiana, US"
38.7099921,-86.80373186,186.0,"Martin, Indiana, US"
40.76940965,-86.04525048,517.0,"Miami, Indiana, US"
39.16130004,-86.52414358,3049.0,"Monroe, Indiana, US"
40.04034823,-86.89335024,518.0,"Montgomery, Indiana, US"
39.47899078,-86.44573375,827.0,"Morgan, Indiana, US"
40.95610449,-87.39635768,181.0,"Newton, Indiana, US"
41.39672484,-85.41966713,1025.0,"Noble, Indiana, US"
38.955304999999996,-84.96515993,98.0,"Ohio, Indiana, US"
38.54118920000001,-86.49523093,336.0,"Orange, Indiana, US"
39.31145587,-86.83900724,189.0,"Owen, Indiana, US"
39.77202286,-87.20375833,185.0,"Parke, Indiana, US"
38.07809328,-86.63741946,250.0,"Perry, Indiana, US"
38.40112197,-87.23574907,285.0,"Pike, Indiana, US"
41.45986947,-87.06848888,2699.0,"Porter, Indiana, US"
38.02097333,-87.86480429,620.0,"Posey, Indiana, US"
41.04166107,-86.69890683,125.0,"Pulaski, Indiana, US"
39.66437981,-86.84517605,659.0,"Putnam, Indiana, US"
40.15734772,-85.01139319,291.0,"Randolph, Indiana, US"
39.10235626,-85.26212744,384.0,"Ripley, Indiana, US"
39.62002287,-85.4655599,174.0,"Rush, Indiana, US"
38.68672078,-85.74627859,473.0,"Scott, Indiana, US"
39.52305623,-85.79158570000001,713.0,"Shelby, Indiana, US"
38.01519732,-87.0079644,339.0,"Spencer, Indiana, US"
41.61756781,-86.29040834,8171.0,"St. Joseph, Indiana, US"
41.27890281,-86.64686895,348.0,"Starke, Indiana, US"
41.64423868,-85.00101094,535.0,"Steuben, Indiana, US"
39.08952258,-87.41414469,379.0,"Sullivan, Indiana, US"
38.82767338,-85.03022429,77.0,"Switzerland, Indiana, US"
40.38872739,-86.89413959,3298.0,"Tippecanoe, Indiana, US"
40.31123252,-86.05234925,234.0,"Tipton, Indiana, US"
39.62550777,-84.92497066,92.0,"Union, Indiana, US"
38.02658833,-87.58763124,5119.0,"Vanderburgh, Indiana, US"
39.8523352,-87.46160542,184.0,"Vermillion, Indiana, US"
39.42944561,-87.39169027,2291.0,"Vigo, Indiana, US"
40.84704239,-85.79328272,335.0,"Wabash, Indiana, US"
40.34728141,-87.35602659,59.0,"Warren, Indiana, US"
38.08922676,-87.2716085,1715.0,"Warrick, Indiana, US"
38.60219804,-86.1049363,320.0,"Washington, Indiana, US"
39.863344399999995,-85.01044989,1044.0,"Wayne, Indiana, US"
40.72934187,-85.22132966,374.0,"Wells, Indiana, US"
40.74911165,-86.86492015,525.0,"White, Indiana, US"
41.13863784,-85.50791236,384.0,"Whitley, Indiana, US"
41.33075609,-94.47105874,112.0,"Adair, Iowa, US"
41.02903567,-94.69932645,60.0,"Adams, Iowa, US"
43.28383218,-91.37860922,299.0,"Allamakee, Iowa, US"
40.74324454,-92.86865906,187.0,"Appanoose, Iowa, US"
41.6844628,-94.90581859,123.0,"Audubon, Iowa, US"
42.08011739,-92.06463573,462.0,"Benton, Iowa, US"
42.4704581,-92.30524729,4946.0,"Black Hawk, Iowa, US"
42.03657094,-93.9313999,634.0,"Boone, Iowa, US"
42.77461496,-92.31795937,585.0,"Bremer, Iowa, US"
42.4709188,-91.83510825,372.0,"Buchanan, Iowa, US"
42.73545875,-95.15100162,2165.0,"Buena Vista, Iowa, US"
42.73172833,-92.79015971,328.0,"Butler, Iowa, US"
42.38521079,-94.64046046,248.0,"Calhoun, Iowa, US"
42.03617207,-94.86032705,974.0,"Carroll, Iowa, US"
41.33149454,-94.92792482,259.0,"Cass, Iowa, US"
41.77233777,-91.13246684,320.0,"Cedar, Iowa, US"
43.08177563,-93.2612239,1186.0,"Cerro Gordo, Iowa, US"
42.73538914,-95.62389402,346.0,"Cherokee, Iowa, US"
43.06001295,-92.31773347,316.0,"Chickasaw, Iowa, US"
41.02868181,-93.78499767,296.0,"Clarke, Iowa, US"
43.08247182,-95.15096481,456.0,"Clay, Iowa, US"
42.84443388,-91.34133693,329.0,"Clayton, Iowa, US"
41.89981633,-90.53275096,1296.0,"Clinton, Iowa, US"
42.03718237,-95.3819718,1268.0,"Crawford, Iowa, US"
41.68560356,-94.04127625,3171.0,"Dallas, Iowa, US"
40.74773536,-92.41005468,146.0,"Davis, Iowa, US"
40.73742757,-93.78645949,119.0,"Decatur, Iowa, US"
42.47104597,-91.3664492,625.0,"Delaware, Iowa, US"
40.92012606,-91.18326592,1095.0,"Des Moines, Iowa, US"
43.37787725,-95.1510206,656.0,"Dickinson, Iowa, US"
42.46815349,-90.88181925,4371.0,"Dubuque, Iowa, US"
43.37782951,-94.67858943,362.0,"Emmet, Iowa, US"
42.86271799,-91.84412309999999,318.0,"Fayette, Iowa, US"
43.06000529999999,-92.78940097,396.0,"Floyd, Iowa, US"
42.73270384,-93.26256925,347.0,"Franklin, Iowa, US"
40.74542720000001,-95.60129045,175.0,"Fremont, Iowa, US"
42.03614551,-94.39658081,158.0,"Greene, Iowa, US"
42.40183723,-92.78829551,261.0,"Grundy, Iowa, US"
41.68378965,-94.50111014,339.0,"Guthrie, Iowa, US"
42.38382428,-93.70197703,419.0,"Hamilton, Iowa, US"
43.08178477,-93.73454884,257.0,"Hancock, Iowa, US"
42.38353877,-93.23654611,403.0,"Hardin, Iowa, US"
41.68330137,-95.81558439,517.0,"Harrison, Iowa, US"
40.98767962,-91.54436349,941.0,"Henry, Iowa, US"
43.35671042,-92.31702714,222.0,"Howard, Iowa, US"
42.7764426,-94.20722537,267.0,"Humboldt, Iowa, US"
42.38696136,-95.51355387,170.0,"Ida, Iowa, US"
41.68630265,-92.0643373,359.0,"Iowa, Iowa, US"
42.17178824,-90.57354837,485.0,"Jackson, Iowa, US"
41.68576082,-93.05567785,959.0,"Jasper, Iowa, US"
41.03192394,-91.94849466,181.0,"Jefferson, Iowa, US"
41.67169354,-91.58754744,5529.0,"Johnson, Iowa, US"
42.12118609,-91.13139641,375.0,"Jones, Iowa, US"
41.33649833,-92.1785067,134.0,"Keokuk, Iowa, US"
43.20405458,-94.20691791,404.0,"Kossuth, Iowa, US"
40.64181461,-91.48183025,816.0,"Lee, Iowa, US"
42.07923082,-91.59809485,4742.0,"Linn, Iowa, US"
41.21842119,-91.26102611,461.0,"Louisa, Iowa, US"
41.02958964,-93.32780803,172.0,"Lucas, Iowa, US"
43.38107862,-96.20926845,491.0,"Lyon, Iowa, US"
41.33081904,-94.01554631,327.0,"Madison, Iowa, US"
41.33521503,-92.64083907,545.0,"Mahaska, Iowa, US"
41.33445101,-93.09934783,885.0,"Marion, Iowa, US"
42.03586837,-92.99908190000001,1854.0,"Marshall, Iowa, US"
41.03299766,-95.61920963,306.0,"Mills, Iowa, US"
43.35638371,-92.78887719,211.0,"Mitchell, Iowa, US"
42.05220391,-95.95743843,219.0,"Monona, Iowa, US"
41.02988815,-92.8690667,215.0,"Monroe, Iowa, US"
41.03018714,-95.15642896,139.0,"Montgomery, Iowa, US"
41.48370744,-91.11216970000001,1207.0,"Muscatine, Iowa, US"
43.08310673,-95.62474482,531.0,"O'Brien, Iowa, US"
43.37824276,-95.62422844,236.0,"Osceola, Iowa, US"
40.7393172,-95.1497813,322.0,"Page, Iowa, US"
43.08193849,-94.67824621,272.0,"Palo Alto, Iowa, US"
42.737633,-96.21366621,1445.0,"Plymouth, Iowa, US"
42.73420133,-94.67862564,195.0,"Pocahontas, Iowa, US"
41.68679484,-93.57767461,17292.0,"Polk, Iowa, US"
41.33640314,-95.53907776,2748.0,"Pottawattamie, Iowa, US"
41.68625425,-92.53155731,392.0,"Poweshiek, Iowa, US"
40.73518949,-94.24368535,78.0,"Ringgold, Iowa, US"
42.38624071,-95.10547892,344.0,"Sac, Iowa, US"
41.63935978,-90.61959493,3789.0,"Scott, Iowa, US"
41.6850066,-95.31015553,328.0,"Shelby, Iowa, US"
43.08221074,-96.17675679999999,2207.0,"Sioux, Iowa, US"
42.03621213,-93.46499005,3759.0,"Story, Iowa, US"
42.07991767,-92.53266945,843.0,"Tama, Iowa, US"
